,Unnamed: 0,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
6,6,Katherine Fung,Video Shows Man Stealing Piles of Clothes From San Francisco Store Amid Shoplifting Surge,"Three of the nation's top 10 cities for organized retail theft are located in California, with San Fransisco ranking fifth on the list.",https://www.newsweek.com/video-shows-man-stealing-piles-clothes-san-francisco-store-amid-shoplifting-surge-1648859,https://d.newsweek.com/en/full/1931791/california-store-shoplifting-video-crime-surge.jpg,2021-11-12T21:46:41Z,"Surveillance camera video recently showed a man stealing a pile of clothes from a San Fransisco store as the city faces a recent shoplifting surge.
In the video, recorded on a Google Nest camera and… [+2873 chars]",newsweek,Newsweek
7,7,Andrew Stanton,"Woman Punches Flight Attendants, Pulls Their Hair Until Fellow Passenger Zip-Ties Her Feet","She allegedly told police ""shoot me motherf******"" and ""I didn't do anything wrong"" after they arrested her.",https://www.newsweek.com/woman-punches-flight-attendants-pulls-their-hair-until-fellow-passenger-zip-ties-her-feet-1653795,https://d.newsweek.com/en/full/1941186/woman-assaulted-flight-attendant-spirit-nashville.jpg,2021-11-28T20:20:39Z,"Police arrested a 42-year-old woman after she allegedly assaulted two flight attendants while intoxicated on a Spirit Airlines flight Saturday.
A Federal Aviation Administration spokesperson told Ne… [+3212 chars]",newsweek,Newsweek
8,8,Ayumi Davis,"Respondents to Air Force Survey Say Mental, Physical Abuse is High, Also Often Unreported","Over half of respondents to an Air Force survey said they have experienced physical or mental abuse in the past two years, with many leaving it unreported.",https://www.newsweek.com/respondents-air-force-survey-say-mental-physical-abuse-high-also-often-unreported-1647745,https://d.newsweek.com/en/full/1929605/air-force-survey-mental-abuse-physical-abuse.jpg,2021-11-10T00:15:08Z,"In a report released Tuesday, over half of Air Force and Space Force personnel that responded to a survey said they have experienced some type of mental or physical abuse in the past two years. This … [+5239 chars]",newsweek,Newsweek
9,9,Katherine Fung,"Rittenhouse Jury Enters 24 Hours of Deliberation, Likely to Worry Defense, Experts Say","""I think it's a fair bet to say we're either going to have a verdict this morning or they're going to claim they're hung,"" attorney John Birdsall said.",https://www.newsweek.com/rittenhouse-jury-enters-24-hours-deliberation-likely-worry-defense-experts-say-1651226,https://d.newsweek.com/en/full/1936316/kyle-rittenhouse-jury-verdict-defense-expert.jpg,2021-11-19T15:57:18Z,"After already spending roughly 23 hours deliberating in the Kyle Rittenhouse trial, jurors will return to the courthouse on Friday to try to reach a verdict. While several days of deliberations are n… [+5115 chars]",newsweek,Newsweek
10,10,Todd Dybas,U.S. Appoints New Coordinator to Investigate 'Havana Syndrome' as More Reports Surface,The American government is trying to find out what is causing symptoms in line with brain trauma in hundreds of its diplomats and intelligence officers.,https://www.newsweek.com/us-appoints-new-coordinator-investigate-havana-syndrome-more-reports-surface-1646452,https://d.newsweek.com/en/full/1927231/havan-syndrome-joe-biden-state-department.jpg,2021-11-05T17:18:57Z,"Amid a rise in reported cases of so-called Havana Syndrome, the State Department named a new coordinator to look into the cases on Friday, the Associated Press reported.
Secretary of State Antony Bl… [+5037 chars]",newsweek,Newsweek
11,11,Emma Nolan,How Did Travis Scott Disaster Happen? How a Fatal Surge Can Break Out at a Concert,"""Prevention isn't achievable in my opinion, the risk will always be there, however, the risk can be reduced,"" a crowd safety consultant told Newsweek.",https://www.newsweek.com/travis-scott-disaster-happen-fatal-surge-can-break-out-concert-astroworld-1646907,https://d.newsweek.com/en/full/1928016/travis-scott.jpg,2021-11-08T15:37:15Z,Music fans and Texans are still reeling from the incidents that took place at Astroworld event over the weekend as a dangerous surge at the Travis Scott festival left at least eight people dead and h… [+5811 chars],newsweek,Newsweek
12,12,Erin Brady,Poland Scolds Belarus Diplomat for Nation's 'Deliberate Escalation' of Border Dispute,"Poland said its territory was recently intruded by ""uniformed individuals armed with long guns"" from neighboring Belarus.",https://www.newsweek.com/poland-scolds-belarus-diplomat-nations-deliberate-escalation-border-dispute-1645467,https://d.newsweek.com/en/full/1925442/belarus-poland-refugees.jpg,2021-11-03T15:32:14Z,"Poland said Wednesday that its territory was recently intruded by ""uniformed individuals armed with long guns,"" the Associated Press reported.
Stanislaw Zaryn, the spokesperson for Poland's security… [+3133 chars]",newsweek,Newsweek
13,13,Samantha Berlin,'No Way in Hell': Viral Video Showing Where Pets Are Stored on Flights Horrifies Viewers,"""As a ramp agent I can say anyone who ships their dog doesn't care about them at all,"" one commenter said.",https://www.newsweek.com/no-way-hell-viral-video-showing-where-pets-are-stored-flights-horrifies-viewers-1645936,https://d.newsweek.com/en/full/1926271/tiktok-shows-where-animals-are-stored-flights.jpg,2021-11-04T16:41:51Z,"Pet owners are up in arms after a TikTok video showing the pet compartment on airplanes went viral online.
The video, posted by an employee at Vancouver Airport who goes by @djsugue on TikTok, revea… [+3518 chars]",newsweek,Newsweek
14,14,Jon Jackson,What Is 'Needle Spiking'? Astroworld Drugging Reports Investigated After Tragic Event,"Police are looking into reports of ""needle spiking"" at the festival. Eight people died and dozens of others were injured during the show on Friday.",https://www.newsweek.com/what-needle-spiking-astroworld-drugging-reports-investigated-after-tragic-event-1646944,https://d.newsweek.com/en/full/1927637/rapper-travis-scott.jpg,2021-11-08T16:12:14Z,"In the aftermath of the deadly events at Houston's Astroworld Festival on Friday, police are investigating multiple incidents that might have contributed to the deaths of eight people and injuries to… [+3223 chars]",newsweek,Newsweek
15,15,Katherine Fung,"Rochester Dealing With 'Unprecedented' Gun Violence, Seeing an Almost 100 Percent Increase","On Friday, Mayor Lovely Warren declared a state of emergency due to the rise in gun violence. The city has already seen 71 homicides this year.",https://www.newsweek.com/rochester-dealing-unprecedented-gun-violence-seeing-almost-100-percent-increase-1648786,https://d.newsweek.com/en/full/1931677/rochester-new-york-gun-violence-increase.jpg,2021-11-12T19:10:05Z,"In response to the ""unprecedented levels"" of gun violence that Rochester, New York has faced this year, Mayor Lovely Warren declared a state of emergency on Friday.
According to Warren's order, gun … [+2824 chars]",newsweek,Newsweek
16,16,Thomas Kika,'Racial Motivation' Fueled Teen 'Swatting' Pranks Against BLM Activist: Police,"In addition to the swatting calls, the group is allegedly responsible for roughly 30 bomb threats called in all across the country.",https://www.newsweek.com/racial-motivation-fueled-teen-swatting-pranks-against-blm-activist-police-1649010,https://d.newsweek.com/en/full/1931984/teen-boys-swatting-blm.jpg,2021-11-13T20:13:02Z,"Authorities alleged that three teenage boys are responsible for multiple ""swatting"" calls made against a prominent Black Lives Matter (BLM) activist.
The three teens, ranging in age from 13 to 16, a… [+2662 chars]",newsweek,Newsweek
17,17,Anders Anglesey,"Boy, 4, Accidentally Shoots Himself, Toddler With Handgun: Police",Texas police have launched an investigation into how the 4-year-old boy was able to get hold of the weapon.,https://www.newsweek.com/boy-4-shoots-himself-toddler-handgun-gun-texas-jasper-1649235,https://d.newsweek.com/en/full/1915730/stock-image-police-lights.jpg,2021-11-15T14:54:11Z,"Two children in Texas have been taken to hospital after a 4-year-old boy accidentally shot himself and a toddler, aged 2, according to law enforcement.
Chief deputy Scotty Duncan, of Jasper Country … [+2360 chars]",newsweek,Newsweek
18,18,Brendan Cole,Federal Flight Ban Should Be Considered for Air Rage Passengers Says Pete Buttigieg,The comment by the Transportation Secretary on CNN follows a serious assault on an American Airlines attendant.,https://www.newsweek.com/federal-flight-ban-should-considered-air-rage-passengers-says-pete-buttigieg-1644313,https://d.newsweek.com/en/full/1923126/us-secretary-transportation-pete-buttigieg.jpg,2021-10-31T16:57:29Z,"Transportation Secretary Pete Buttigieg has said that blacklisting violent airplane passengers should be considered.
Buttigieg was asked on CNN for his take on the reported attack of an American Air… [+2642 chars]",newsweek,Newsweek
19,19,Thomas Kika,"Passenger Sues Airline in Mask Dispute, Alleges Will to Comply, Injury to Her Wrist, Thumb","The woman alleges that she and her husband had three extra masks, proof of vaccination, and proof of negative COVID tests, but were still asked to deplane.",https://www.newsweek.com/passenger-sues-airline-mask-dispute-alleges-will-comply-injury-her-wrist-thumb-1645250,https://d.newsweek.com/en/full/1924931/southwest-flight-lawsuit.jpg,2021-11-02T22:58:11Z,"A woman is suing Southwest Airlines, alleging that she was injured by a flight attendant during a dispute over face masks. Unlike other incidents in the recent trend of unruly airline passengers, the… [+2630 chars]",newsweek,Newsweek
0,0,,U.S. FBI calls 'anomalous health incidents' a top priority - Reuters,"The U.S. Federal Bureau of Investigation said on Wednesday the issue of ""anomalous health incidents"" - widely known as Havana Syndrome - is a top priority and it will continue to investigate the cause of such incidents and how to protect staff.",https://www.reuters.com/world/us/us-fbi-calls-anomalous-health-incidents-top-priority-2021-11-24/,https://www.reuters.com/resizer/sWsXemHR9w6KVWC1GOm1M2svmxc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/RANBYSK6HJLLLG5HTFBSSV2NFI.jpg,2021-11-24T18:13:00Z,"WASHINGTON, Nov 24 (Reuters) - The U.S. Federal Bureau of Investigation said on Wednesday the issue of ""anomalous health incidents"" - widely known as Havana Syndrome - is a top priority and it will c… [+2101 chars]",reuters,Reuters
1,1,,Polish police reports two incidents on Belarus border - Reuters,"Polish authorities stopped two groups of migrants from crossing the border from Belarus late on Thursday, private broadcaster TVN24 quoted local police as saying, marking a relatively quieter day in a week of tense confrontations.",https://www.reuters.com/world/europe/polish-police-reports-two-incidents-belarus-border-2021-11-12/,https://www.reuters.com/resizer/AsDut-kQOYIGSwWOKOKqaCV93QE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/2DES27PAABPCVJS4PJ727SQNMY.jpg,2021-11-12T08:56:00Z,"Polish police guard Poland/Belarus border near Kuznica, Poland, in this photograph released by the Police, November 12, 2021. Policja Podlaska/Handout via REUTERS WARSAW, Nov 12 (Reuters) - Polish au… [+2018 chars]",reuters,Reuters
2,2,,Polish Border Guard reports more incidents at Belarus frontier - Reuters,"Migrants tried to force their way through the fence on the Poland-Belarus border in at least two locations on Tuesday night, the Polish Border Guard said, as tensions remained on the ground amid a diplomatic push by the Polish prime minister.",https://www.reuters.com/world/europe/polish-border-guard-reports-more-incidents-belarus-frontier-2021-11-24/,https://www.reuters.com/resizer/YCdZsuc-lks0znMjobGYGimz8cQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ME4U5TC5CBKVJHYHRJ6SIU6I6U.jpg,2021-11-24T10:24:00Z,"WARSAW, Nov 24 (Reuters) - Migrants tried to force their way through the fence on the Poland-Belarus border in at least two locations on Tuesday night, the Polish Border Guard said, as tensions remai… [+1935 chars]",reuters,Reuters
3,3,,Banks ordered to promptly flag cybersecurity incidents under new rule - Reuters,U.S. banking regulators finalized a rule on Thursday that directs banks to report any major cybersecurity incidents to the government within 36 hours of discovery.,https://www.reuters.com/business/finance/banks-ordered-promptly-flag-cybersecurity-incidents-under-new-rule-2021-11-18/,https://www.reuters.com/resizer/MoEh2hqhwPv88YFwVeiIMo-F-hk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/NSJNM2XPCVKXJJDZ5QHUOE6XJI.jpg,2021-11-18T20:03:00Z,"A 3D-printed Cyber word standing on PC motherboard is seen in this illustration picture, October 26, 2017. REUTERS/Dado RuvicWASHINGTON, Nov 18 (Reuters) - U.S. banking regulators finalized a rule on… [+598 chars]",reuters,Reuters
4,4,,Blinken names two officials to lead U.S. response to Havana Syndrome cases - Reuters,U.S. Secretary of State Antony Blinken on Friday named two new officials to coordinate Washington's response to so-called Havana Syndrome health incidents that have affected U.S. diplomats and officials overseas.,https://www.reuters.com/world/us/blinken-names-two-officials-lead-us-response-havana-syndrome-cases-2021-11-05/,https://www.reuters.com/resizer/VHMc-B-5Py2JItALZ_staxUUdp8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/Y2P3CAO27FPJNOF24CYNCZI2BU.jpg,2021-11-05T14:42:00Z,"U.S. Secretary of State Antony Blinken delivers remarks on modernizing American diplomacy during a speech from the Department of States Foreign Service Institute in Arlington, Virginia, U.S., October… [+749 chars]",reuters,Reuters
5,5,Reuters Editorial,Rittenhouse 'provoked everything' -prosecutor - Reuters,"The prosecution and the defense at the murder trial of Kyle Rittenhouse on Monday painted vastly different pictures of what caused the teenager to shoot three men during protests in Wisconsin last year, with prosecutors using grainy video to argue that Ritten…",https://www.reuters.com/video/watch/idPk8t?now=true,https://ajo.prod.reuters.tv/api/v2/img/6193075ae4b09631b0e436b3-1637025626380?location=LANDSCAPE,2021-11-16T02:03:26Z,"Posted 
The prosecution and the defense at the murder trial of Kyle Rittenhouse on Monday painted vastly different pictures of what caused the teenager to shoot three men during protests in Wisconsi… [+135 chars]",reuters,Reuters
6,6,,U.S. Justice Department to step up prosecution of unruly air passengers - Reuters,"U.S. Attorney General Merrick Garland directed federal prosecutors on Wednesday <a href=""https://www.justice.gov/file/1451491/download?utm_medium=email&utm_source=govdelivery"" target=""_blank"">to prioritize prosecution</a> of airline passengers committing assa…",https://www.reuters.com/world/us/us-justice-department-step-up-prosecution-unruly-air-passengers-2021-11-24/,https://www.reuters.com/resizer/3qgZG8P8Hc96IkhZTXS_7edKtkk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/EEN35KQ2UVPYPD5GQUIS4LGDM4.jpg,2021-11-24T21:38:00Z,"WASHINGTON, Nov 24 (Reuters) - U.S. Attorney General Merrick Garland directed federal prosecutors on Wednesday to prioritize prosecution of airline passengers committing assaults and other crimes abo… [+2185 chars]",reuters,Reuters
7,7,,Philippines rights body's drug war probe bolsters police abuse allegations - Reuters,"An investigation by the Philippines' rights commission into the killings in President Rodrigo Duterte's war on drugs has found that dozens of people were shot in the head, chest and abdomen, suggesting an intent to kill, it said on Tuesday.",https://www.reuters.com/world/asia-pacific/philippines-rights-bodys-drug-war-probe-bolsters-police-abuse-allegations-2021-11-02/,https://www.reuters.com/resizer/mtabkb-KtSEEMG56PQp2Id0s9YQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ZKGI57O7TFKSTN3D3PSM4PT5NU.jpg,2021-11-02T12:27:00Z,"Activists take part in a rally protesting at an escalation of President Rodrigo Duterte's war on drugs, in Quezon City, Metro Manila, Philippines, August 18, 2017. REUTERS/Dondi Tawatao/File Photo/Fi… [+1849 chars]",reuters,Reuters
8,8,,U.S. charges passenger with assaulting American Airlines flight attendant - Reuters,"U.S. prosecutors in Colorado on Monday charged a 20-year-old  California man with assaulting a flight attendant on an Oct. 27 American Airlines <a href=""https://www.reuters.com/companies/AAL.O"" target=""_blank"">(AAL.O)</a> flight that forced its diversion.",https://www.reuters.com/world/us/us-charges-passenger-with-assaulting-american-airlines-flight-attendant-2021-11-01/,https://www.reuters.com/resizer/0uGpD-L-AHK8-LWV_W8BbqHqnhU=/728x381/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/3KCW7VFJARPIPPTFUPNQO2GYDA.jpg,2021-11-01T17:23:00Z,Nov 1 (Reuters) - U.S. prosecutors in Colorado on Monday charged a 20-year-old California man with assaulting a flight attendant on an Oct. 27 American Airlines (AAL.O) flight that forced its diversi… [+586 chars],reuters,Reuters
9,9,,Iran still denying inspectors 'essential' access to workshop -IAEA report - Reuters,"The U.N. nuclear watchdog has still not had access to re-install surveillance cameras at the TESA Karaj centrifuge-parts workshop in Iran, though that is essential to reviving the Iran nuclear deal, the agency said in a report on Wednesday.",https://www.reuters.com/world/middle-east/iran-still-denying-inspectors-essential-access-workshop-iaea-report-2021-11-17/,https://www.reuters.com/resizer/s2yH08zqn-4yPLp955of1GFp_1o=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/HB67MFBG3VPHBGKHQNLALRSCPU.jpg,2021-11-17T12:28:00Z,"The flag of the International Atomic Energy Agency (IAEA) waves in front its headquarters, amid the coronavirus disease (COVID-19) pandemic, in Vienna, Austria May 23, 2021. REUTERS/Leonhard FoegerVI… [+695 chars]",reuters,Reuters
10,10,,"Bail hearing pushed back for Canadian designer Peter Nygard, who faces sex charges - Reuters","A bail hearing for Canadian fashion designer Peter Nygard was pushed back another two weeks on Friday, to Dec. 10.",https://www.reuters.com/legal/government/bail-hearing-pushed-back-canadian-designer-peter-nygard-who-faces-sex-charges-2021-11-26/,https://www.reuters.com/resizer/CndnQpoJsFj5Onhabb3nlX4V08k=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/PT3BUPDJLVN23L3AWTSUFQKFGY.jpg,2021-11-26T16:26:00Z,"TORONTO, Nov 26 (Reuters) - A bail hearing for Canadian fashion designer Peter Nygard was pushed back another two weeks on Friday, to Dec. 10.
Nygard, who faces charges in both Canada and the United… [+616 chars]",reuters,Reuters
11,11,,Tunisia navy rescues 487 migrants from overloaded boat - Reuters,The Tunisian navy rescued 487 migrants on Friday from an overloaded boat that ran into difficulty in rough seas in the Mediterranean as they tried to reach Europe.,https://www.reuters.com/world/tunisia-navy-rescues-487-migrants-overloaded-boat-2021-11-26/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=60,2021-11-26T11:08:00Z,"TUNIS, Nov 26 (Reuters) - The Tunisian navy rescued 487 migrants on Friday from an overloaded boat that ran into difficulty in rough seas in the Mediterranean as they tried to reach Europe.
The vess… [+721 chars]",reuters,Reuters
12,12,,"Crowd problems put future of French football at risk, says minister - Reuters","Repeated crowd problems in Ligue 1 are putting the future of French football at risk, French sports minister Roxana Maracineanu said after Sunday's game between Olympique Lyonnais and Olympique Marseille was abandoned due to fan violence.",https://www.reuters.com/lifestyle/sports/crowd-problems-put-future-french-football-risk-says-minister-2021-11-22/,https://www.reuters.com/resizer/S6va3FZRq8EKtoMdSSl63zs7VFQ=/1175x615/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/UR4B2IIFXVJPVEHQM6X7VBMRTA.jpg,2021-11-22T09:32:00Z,"PARIS, Nov 22 (Reuters) - Repeated crowd problems in Ligue 1 are putting the future of French football at risk, French sports minister Roxana Maracineanu said after Sunday's game between Olympique Ly… [+2408 chars]",reuters,Reuters
13,13,,Bodies found hanging from bridge in Mexico; gang violence blamed - Reuters,"The bodies of 10 people were found in the central Mexican state of Zacatecas on Thursday, nine of them hanging from a bridge, in apparent gang-related killings, according to local officials.",https://www.reuters.com/world/americas/bodies-found-hanging-bridge-mexico-gang-violence-blamed-2021-11-18/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=59,2021-11-18T18:47:00Z,"MEXICO CITY, Nov 18 (Reuters) - The bodies of 10 people were found in the central Mexican state of Zacatecas on Thursday, nine of them hanging from a bridge, in apparent gang-related killings, accord… [+1258 chars]",reuters,Reuters
14,14,,School fire kills at least 25 children in Niger - Reuters,"At least 25 primary school children were killed when their thatched-roof classrooms caught fire in southern Niger on Monday, the council of ministers said in a statement.",https://www.reuters.com/world/africa/school-fire-kills-least-25-children-niger-2021-11-08/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=56,2021-11-08T20:58:00Z,"NIAMEY, Nov 8 (Reuters) - At least 25 primary school children were killed when their thatched-roof classrooms caught fire in southern Niger on Monday, the council of ministers said in a statement.
F… [+835 chars]",reuters,Reuters
15,15,,Factbox: Who was Ahmaud Arbery? - Reuters,"Ahmaud Arbery was a 25-year-old Black man running through a mostly white neighborhood who was out for a Sunday run on Feb. 23, 2020, when he was chased by three white men in two trucks, and shot and killed about two miles (3.2 km) from his mother's house near…",https://www.reuters.com/legal/government/who-was-ahmaud-arbery-2021-11-18/,https://www.reuters.com/resizer/FsjgeL6JLUcy1ijd2OVHw5Kv-xc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GDQIIKQ2GFP3BGFW3I4QQXHCJU.jpg,2021-11-18T15:03:00Z,"Nov 18 (Reuters) - Ahmaud Arbery was a 25-year-old Black man running through a mostly white neighborhood who was out for a Sunday run on Feb. 23, 2020, when he was chased by three white men in two tr… [+2505 chars]",reuters,Reuters
16,16,,Lyon v Marseille interrupted after Payet hit by bottle - Reuters,The Ligue 1 game between Olympique Lyonnais and Olympique de Marseille was interrupted on Sunday after Marseille's Dimitri Payet was hit by a bottle thrown from the stands at the Groupama Stadium.,https://www.reuters.com/markets/asia/lyon-v-marseille-interrupted-after-payet-hit-by-bottle-2021-11-21/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=59,2021-11-21T20:24:00Z,"LYON, France, Nov 21 (Reuters) - The Ligue 1 game between Olympique Lyonnais and Olympique de Marseille was interrupted on Sunday after Marseille's Dimitri Payet was hit by a bottle thrown from the s… [+1109 chars]",reuters,Reuters
17,17,,"Bail hearing pushed back for Canadian designer Peter Nygard, who faces sex charges - Reuters","A bail hearing for Canadian fashion designer Peter Nygard was pushed back another two weeks on Friday, to Dec. 10.",https://www.reuters.com/world/americas/bail-hearing-pushed-back-canadian-designer-peter-nygard-who-faces-sex-charges-2021-11-26/,https://www.reuters.com/resizer/CQxy_jGePtrjZ9GS3sOGfpWu4B8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/3V2W7ALQ4JN6XFYMGQE5J4ZN5Q.jpg,2021-11-26T15:59:00Z,"Canadian fashion designer Peter Nygard makes a brief appearance via video feed in connection with multiple sexual assault charges in a courtroom in Toronto, Canada, in this courtroom sketch November … [+912 chars]",reuters,Reuters
18,18,,Factbox: Who was Ahmaud Arbery? - Reuters,"Ahmaud Arbery was a 25-year-old Black man running through a mostly white neighborhood who was out for a Sunday run on Feb. 23, 2020, when he was chased by three white men in two trucks, and shot and killed about two miles (3.2 km) from his mother's house near…",https://www.reuters.com/world/us/who-was-ahmaud-arbery-2021-11-24/,https://www.reuters.com/resizer/GwWJqpxc4puk3e8eyj_uEaBterM=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/K335XQL4FRJVZF7ORPGCGCYJUY.jpg,2021-11-24T19:18:00Z,"Nov 24 (Reuters) - Ahmaud Arbery was a 25-year-old Black man running through a mostly white neighborhood who was out for a Sunday run on Feb. 23, 2020, when he was chased by three white men in two tr… [+2547 chars]",reuters,Reuters
19,19,,Putin fires Russian prison chief after torture scandal - Reuters,"President Vladimir Putin on Thursday fired the head of Russia's prison service, weeks after the emergence of leaked videos that appeared to show prisoners being tortured and sexually assaulted.",https://www.reuters.com/world/europe/putin-fires-russian-prison-chief-after-torture-scandal-2021-11-25/,https://www.reuters.com/resizer/nbDDTQ14AdphutL8Kr9qzJ-bn8I=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/LL52AJQ2JNNVPCNXBV4WYPGQKA.jpg,2021-11-25T14:25:00Z,"MOSCOW, Nov 25 (Reuters) - President Vladimir Putin on Thursday fired the head of Russia's prison service, weeks after the emergence of leaked videos that appeared to show prisoners being tortured an… [+1477 chars]",reuters,Reuters
0,0,"Marik von Rennenkampff, Opinion Contributor",NASA chief latest official to suggest UFOs have otherworldly origins...,"Asked to speculate about the nature of recent UFO sightings , Bill Nelson responded, “Who am I to say that planet earth is the only location of a life form that is civilized and organized like ours?”",https://thehill.com/opinion/international/579303-nasa-chief-bill-nelson-latest-official-to-suggest-ufos-have,https://thehill.com/sites/default/files/billnelson04252021.jpg,2021-11-01T14:37:40Z,"In a freewheeling Oct. 19 discussion on space policy, NASA administrator Bill NelsonClarence (Bill) William NelsonDemocrats face growing hurdles in bid to oust DeSantisNASA adviser quits after reques… [+9022 chars]",the-hill,The Hill
1,1,Lexi Lonas,FBI investigating attempted hacking of Ohio election network: report | TheHill - The Hill,FBI investigating attempted hacking of Ohio election network: report | TheHill  The HillView Full Coverage on Google News,https://thehill.com/policy/national-security/fbi/582440-fbi-investigating-attempted-hacking-of-ohio-election-network,https://thehill.com/sites/default/files/fbi_040621gn8_lead.jpg,2021-11-19T22:56:13Z,"The FBI is investigating an attempted hacking of an Ohio election network that occurred in May, multiple sources told The Washington Post. 
Two people familiar with the matter reportedly said that s… [+1932 chars]",the-hill,The Hill
2,2,IV Hendrix,Flight attendant union president: Air rage incidents creating 'hostile environment',"The head of the country's main flight attendant's union said an increase in unruly passenger incidents is contributing to a ""hostile environment"" for the profession, ahead of a House subcommittee meeting on the issu...",https://thehill.com/homenews/house/581651-flight-attendant-union-president-air-rage-incidents-creating-hostile,https://thehill.com/sites/default/files/article_images/nelsonsara_050619_ap.jpeg,2021-11-15T23:25:52Z,"The head of the countrys main flight attendants union said an increase in unruly passenger incidents is contributing to a hostile environment for the profession, ahead of a House subcommittee meeting… [+2145 chars]",the-hill,The Hill
3,3,Monique Beals,Hate crimes up 20 percent in Los Angeles area,"Hate crimes in Los Angeles increased by 20 percent last year, hitting a 10-year high as racially and sexually motivated crimes jump in cities nationwide. A ...",https://thehill.com/homenews/state-watch/581106-hate-crimes-up-20-percent-in-los-angeles-area,https://thehill.com/sites/default/files/sanctuarycity_losangeles_010117getty.jpg,2021-11-11T15:13:35Z,"Hate crimes in Los Angeles increased by 20 percent last year, hitting a 10-year high as racially and sexually motivated crimes jump in cities nationwide. 
A report from the L.A. County Commission on… [+2108 chars]",the-hill,The Hill
4,4,Maggie Miller,Senators move to include 72 hour timeline for cyber incident reporting in defense bill,A bipartisan group of senators are moving to insert a provision into the upcoming annual National Defense Authorization Act (NDAA) that would give certain critical infrastructure groups 72 hours to report major cybe...,https://thehill.com/policy/cybersecurity/580330-senators-move-to-include-72-hour-timeline-for-cyber-incident-reporting,https://thehill.com/sites/default/files/ca_senate_080221istock.jpg,2021-11-05T21:14:28Z,A bipartisan group of senators are moving to insert a provision into the upcoming annual National Defense Authorization Act (NDAA) that would give certain critical infrastructure groups 72 hours to r… [+5225 chars],the-hill,The Hill
5,5,Jordan Williams,Defense asks for mistrial in Rittenhouse case,"Kyle Rittenhouse's defense attorneys on Wednesday asked Judge Bruce Schroeder to declare a mistrial in the case, alleging prosecutorial misconduct.Once the trial resumed after a lunch break, defense attorney Corey...",https://thehill.com/homenews/state-watch/580994-defense-asks-for-mistrial-in-rittenhouse-case,https://thehill.com/sites/default/files/article_images/rittenhousekyle_111021seankrajacicthekenoshanewsap.jpg,2021-11-10T20:07:34Z,"Kyle Rittenhouses defense attorneys on Wednesday asked Judge Bruce Schroeder to declare a mistrial in the case, alleging prosecutorial misconduct.
Once the trial resumed after a lunch break, defense… [+1350 chars]",the-hill,The Hill
6,6,Monique Beals,Student dies by suicide weeks after DOJ documents 'widespread race-based harassment' in school district,A mother whose 10-year-old autistic daughter died by suicide is blaming the Utah fifth-grader's death on the bullying she endured at school and the apathetic response of its leadership. Brittany ...,https://thehill.com/homenews/state-watch/580970-student-dies-by-suicide-weeks-after-doj-documents-widespread-race-based,https://thehill.com/sites/default/files/ca_bausmanschooltoprison_102121istock.jpg,2021-11-10T18:55:17Z,"A mother whose 10-year-old autistic daughter died by suicide is blaming the Utah fifth-graders death on the bullying she endured at school and the apathetic response of its leadership. 
Brittany Tic… [+1829 chars]",the-hill,The Hill
7,7,Jordan Williams,Pope praises journalists for giving voice to church sexual abuse victims,Pope Francis praised journalists on Saturday for giving a voice to victims who experienced abuse within the Catholic Church.The pontiff made the comments on Saturday while honoring Reuters reporter Phillip Puellell...,https://thehill.com/homenews/media/581418-pope-praises-journalists-for-giving-voice-to-church-sexual-abuse-victims,https://thehill.com/sites/default/files/ca_popefrancisgeorgefloyd_060320getty_1.jpg,2021-11-13T15:37:05Z,Pope FrancisPope FrancisPope Francis renews call for solidarity in Europe amid migrant crisisThe question roiling the Catholic Church: Who's a good Catholic?Pope condemns 'vile' assassination attempt… [+1719 chars],the-hill,The Hill
